링크아이디,시점노드,시점노드명,종점노드,종점노드명,도로등급,도로명,연장(M),링크권역
(LINK_ID),(F_NODE),(NODE_NAME),(T_NODE),(NODE_NAME),(ROAD_RANK),(ROAD_NAME),(len),(organ)
1040017500,1220054800,광진구-강남구,1040006500,청담대교북측,102,동부간선도로,524.9393326,서울특별시
1040017600,1040006700,청담대교북측,1220054800,광진구-강남구,102,동부간선도로,536.8461066,서울특별시
1040017700,1040005300,잠실대교북측,1040005700,잠실대교북측,102,강변북로,149.5596758,서울특별시
1040017800,1040005300,잠실대교북측,1040005500,자양동571,102,강변북로,294.4439986,서울특별시
1040017900,1040028800,잠실대교북측,1040005400,낙천정지하차도,102,강변북로,313.2202967,서울특별시
1040018000,1040000100,잠실대교북측,1040005500,자양동571,103,송파대로,118.5052355,서울특별시
1040018100,1040005600,잠실대교북측,1040000100,잠실대교북측,103,송파대로,114.42299,서울특별시
1040018200,1040028800,잠실대교북측,1040005700,잠실대교북측,102,강변북로,138.0951466,서울특별시
1040018300,1040005700,잠실대교북측,1040006200,잠실대교북측,102,강변북로,155.9654349,서울특별시
1040018400,1040005600,잠실대교북측,1040006300,잠실대교북측,102,강변북로,218.4099778,서울특별시
1040018500,1040006200,잠실대교북측,1040006300,잠실대교북측,102,강변북로,63.21134222,서울특별시
1040018600,1040006400,광진하나플러스,1040007600,국민은행자양동지점,104,뚝섬로52길,621.9227021,서울특별시
1040018700,1040007600,국민은행자양동지점,1040006400,광진하나플러스,104,뚝섬로52길,599.5193768,서울특별시
1040018800,1040029000,잠실대교북측,1040005800,잠실대교북측,102,강변북로,253.6309444,서울특별시
1040018900,1040006600,잠실대교북측,1040006800,잠실대교북측,102,강변북로,220.4923197,서울특별시
1040019000,1040029000,잠실대교북측,1040005900,잠실대교북측,102,강변북로,168.4255704,서울특별시
1040019100,1040007300,잠실대교북측,1040005900,잠실대교북측,102,강변북로,153.7232602,서울특별시
1040019200,1040006100,잠실대교북측,1040006000,잠실대교북측,102,강변북로,495.9174371,서울특별시
1040019300,1040006200,잠실대교북측,1040006900,잠실대교북측,102,강변북로,242.7180604,서울특별시
1040019400,1040006500,청담대교북측,1040007100,청담대교,102,동부간선도로,74.88608747,서울특별시
1040019600,1040006800,잠실대교북측,1040006900,잠실대교북측,102,강변북로,74.7737955,서울특별시
1040019700,1040008200,광진중,1040008400,대영빌딩,104,뚝섬로66길,640.8797753,서울특별시
1040019800,1040008400,대영빌딩,1040008200,광진중,104,뚝섬로66길,600.8454558,서울특별시
1040019900,1040006900,잠실대교북측,1040028900,잠실대교북측,102,강변북로,87.87540386,서울특별시
1040020000,1220058100,성동구-광진구,1040008500,영동대교북측,103,영동대로,462.6909272,서울특별시
1040020100,1040008600,영동대교북측,1220058100,성동구-광진구,103,영동대로,461.977562,서울특별시
1040020201,1040000200,청담대교북측,1040007000,청담대교,102,동부간선도로,576.6155905,서울특별시
1040020202,1040028700,청담대교,1040000200,청담대교북측,102,강변북로,848.8419442,서울특별시
1040020300,1040006500,청담대교북측,1040007200,갈보리교회,102,강변북로,588.9422096,서울특별시
1040020400,1040006300,잠실대교북측,1040009200,잠실철교북단,102,강변북로,675.8947879,서울특별시
1040020500,1040007100,청담대교,1040000200,청담대교북측,102,동부간선도로,100.3018914,서울특별시
1040020700,1230054200,광진구-송파구,1040009700,잠실철교,104,강변북로.한가람로사이길,156.3238905,서울특별시
1040020800,1040006400,광진하나플러스,1040008800,자양유아원,104,뚝섬로46길,405.4776703,서울특별시
1040020900,1040008800,자양유아원,1040006400,광진하나플러스,104,뚝섬로46길,407.0021396,서울특별시
1040021000,1040009000,자양동97-1,1040006700,청담대교북측,102,동부간선도로,667.4057871,서울특별시
1040021100,1040007500,태진운수주식회사,1040007400,광진트라팰리스,104,자양강변길,153.4560138,서울특별시
1040021200,1040007400,광진트라팰리스,1040007500,태진운수주식회사,104,자양강변길,153.4561401,서울특별시
1040021300,1040007100,청담대교,1040008900,영동대교북측,102,강변북로,508.9764086,서울특별시
1040021400,1040007900,이튼타워리버,1040007400,광진트라팰리스,104,뚝섬로34길,118.7210925,서울특별시
1040021500,1040007400,광진트라팰리스,1040007900,이튼타워리버,104,뚝섬로34길,138.0132947,서울특별시
1040021600,1040007400,광진트라팰리스,1040009100,연수빌딩,104,능동로4길,351.7412313,서울특별시
1040021700,1040009100,연수빌딩,1040007400,광진트라팰리스,104,능동로4길,318.3843343,서울특별시
1040022000,1040008300,한강현대아파트,1040007900,이튼타워리버,104,뚝섬로34길,86.17771004,서울특별시
1040022100,1040007900,이튼타워리버,1040008300,한강현대아파트,104,뚝섬로34길,86.17771004,서울특별시
1040022200,1040010700,터미널하차장,1040010300,잠실철교북단,104,강변역로4길,491.8804202,서울특별시
1040022300,1040010300,잠실철교북단,1040010700,터미널하차장,104,강변역로4길,456.5821406,서울특별시
1040022400,1040008200,광진중,1040008400,대영빌딩,104,자양로4길,132.6654343,서울특별시
1040022500,1040008400,대영빌딩,1040008200,광진중,104,자양로4길,132.6654343,서울특별시
1040022600,1040007900,이튼타워리버,1040009100,연수빌딩,104,뚝섬로34길,117.7125503,서울특별시
1040022700,1040009100,연수빌딩,1040007900,이튼타워리버,104,뚝섬로34길,125.6372999,서울특별시
1040022900,1040008500,영동대교북측,1040028500,뚝섬한강공원벽천마당,102,강변북로,299.3330867,서울특별시
1040023000,1040008500,영동대교북측,1030000100,영동대교북측,103,영동대로,155.4384181,서울특별시
1040023100,1030000100,영동대교북측,1040008600,영동대교북측,103,영동대로,155.3684949,서울특별시
1040023200,1040009400,성동구-광진구,1040028500,뚝섬한강공원벽천마당,102,강변북로,230.807912,서울특별시
1040023300,1040009500,성동구-광진구,1040011300,더나눔커피,102,강변북로,473.7185651,서울특별시
1040023400,1040010200,KT생활관,1040008200,광진중,104,뚝섬로66길,169.3898108,서울특별시
1040023500,1040008200,광진중,1040010200,KT생활관,104,뚝섬로66길,169.3897111,서울특별시
1040023700,1040010100,자양동천주교회,1040009100,연수빌딩,104,능동로4길,129.6015989,서울특별시
1040023800,1040009100,연수빌딩,1040010100,자양동천주교회,104,능동로4길,129.975557,서울특별시
1040023900,1040008000,한강우성아파트앞,1040011300,더나눔커피,102,강변북로,526.8812996,서울특별시
1040024001,1040010300,잠실철교북단,1040009900,동서울종합터미널남측,102,강변북로,100.2898916,서울특별시
1040024002,1040011100,강변역4번출구,1040010300,잠실철교북단,102,강변북로,109.1139622,서울특별시
1040024100,1040007600,국민은행자양동지점,1040012300,자양동216-13,104,자양로13길,574.1944177,서울특별시
1040024200,1040012300,자양동216-13,1040007600,국민은행자양동지점,104,자양로13길,580.71499,서울특별시
1040024300,1040011100,강변역4번출구,1040010600,강변역2번출구,104,강변역로,72.23985084,서울특별시
1040024400,1040010400,영동대교북측,1040010000,성동구-광진구,102,강변북로,305.844986,서울특별시
1040024500,1040009700,잠실철교,1040011500,오주연헤어_,102,강변북로,257.8682215,서울특별시
1040024800,1040010900,잠실철교북단,1040011500,오주연헤어_,102,강변북로,200.3711669,서울특별시
1040025000,1040011900,녹색건설기술,1040010600,강변역2번출구,102,강변북로,195.6281876,서울특별시
1040025200,1040011500,오주연헤어_,1040011800,오주연헤어_,102,강변북로,36.34250715,서울특별시
1040025300,1040011500,오주연헤어_,1040011900,녹색건설기술,102,강변북로,53.94045715,서울특별시
1040025400,1040013400,구의동562,1230056300,광진구-송파구,104,강동대로,53.65099752,서울특별시
1040025500,1230056300,광진구-송파구,1040013300,구의동562,104,강동대로,59.3426216,서울특별시
1040025700,1040012100,프라임사랑어린이집,1040011800,오주연헤어_,102,강변북로,58.0248995,서울특별시
1040025800,1040012100,프라임사랑어린이집,1040011900,녹색건설기술,102,강변북로,37.41232426,서울특별시
1040025900,1040011800,오주연헤어_,1040012400,현대태권도,102,강변북로,99.49130806,서울특별시
1040026000,1040014800,방지거병원삼거리,1040010200,KT생활관,104,아차산로58길,456.7047119,서울특별시
1040026100,1040010200,KT생활관,1040014800,방지거병원삼거리,104,아차산로58길,470.6330292,서울특별시
1040026200,1040013600,광진문화예술회관및구,1040014600,더샵스타시티,104,능동로10길,446.8840122,서울특별시
1040026300,1040014600,더샵스타시티,1040013600,광진문화예술회관및구,104,능동로10길,424.074645,서울특별시
1040026500,1040013900,예린교회,1040012100,프라임사랑어린이집,102,강변북로,185.506834,서울특별시
1040026600,1040013000,자양동219-16,1040012500,자양동216-13,103,자양로,91.78014725,서울특별시
1040026700,1040028300,영동대교북단고가차도,1040015800,영동대교고가차도북측,103,동일로,577.9319714,서울특별시
1040026800,1040015800,영동대교고가차도북측,1030037700,영동대교북단고가차도,103,동일로,577.2039309,서울특별시
1040026900,1040013100,구의동246-20,1040013800,구의동246-20,103,자양로,83.28100046,서울특별시
1040027000,1040013700,자양동204-1,1040013200,자양동204-1,103,아차산로,73.14899535,서울특별시
1040027100,1040012400,현대태권도,1040013400,구의동562,102,강변북로,328.7800941,서울특별시
1040027400,1040013300,구의동562,1040015100,올림픽대교북측,104,광나루로,158.0897713,서울특별시
1040027500,1040014300,명성장갑,1040013600,광진문화예술회관및구,104,능동로10길,146.5503152,서울특별시
1040027600,1040013600,광진문화예술회관및구,1040014300,명성장갑,104,능동로10길,146.5502622,서울특별시
1040027700,1040014200,현대태권도,1040013900,예린교회,102,강변북로,51.40784075,서울특별시
1040027800,1040012400,현대태권도,1040015900,광장동574-11,102,강변북로,504.7340971,서울특별시
1040027900,1040013600,광진문화예술회관및구,1040015300,폴바셋더클래식500점,104,능동로10길.인접길,204.228924,서울특별시
1040028000,1040015300,폴바셋더클래식500점,1040013600,광진문화예술회관및구,104,능동로10길.인접길,213.3124873,서울특별시
1040028100,1040015400,와이엔오피스텔,1040014400,강변타운,104,아차산로60길,135.4717512,서울특별시
1040028200,1040014400,강변타운,1040015400,와이엔오피스텔,104,아차산로60길,137.757978,서울특별시
1040028300,1040015300,폴바셋더클래식500점,1040014600,더샵스타시티,104,아차산로36길.인접길,218.608432,서울특별시
1040028400,1040014600,더샵스타시티,1040015300,폴바셋더클래식500점,104,아차산로36길.인접길,213.9437717,서울특별시
1040028500,1040013300,구의동562,1040015900,광장동574-11,102,강변북로,403.1586846,서울특별시
1040028600,1040016000,광남중고교입구,1040013900,예린교회,102,강변북로,279.3616758,서울특별시
1040028800,1040014600,더샵스타시티,1040015600,건대후문,104,아차산로36길,109.6394969,서울특별시
1040028900,1040015600,건대후문,1040014600,더샵스타시티,104,아차산로36길,109.6395939,서울특별시
1040029000,1040015300,폴바셋더클래식500점,1040016100,이디야커피건대스타시티2호점,104,아차산로.인접길,88.43547876,서울특별시
1040029100,1040016100,이디야커피건대스타시티2호점,1040015300,폴바셋더클래식500점,104,아차산로.인접길,84.71498795,서울특별시
1040029200,1040016700,삼보약국,1040014700,광진문화예술회관,104,동일로18길,655.3669195,서울특별시
1040029300,1040014700,광진문화예술회관,1040016700,삼보약국,104,동일로18길,655.1392928,서울특별시
1040029400,1040016200,로데오모텔,1040015700,현대6단지,104,아차산로62길,106.2732011,서울특별시
1040029500,1040015700,현대6단지,1040016200,로데오모텔,104,아차산로62길,96.36488669,서울특별시
1040029600,1040015100,올림픽대교북측,1040015500,광장동574-1,102,강변북로,382.3060149,서울특별시
1040029700,1040015900,광장동574-11,1040016500,공중화장실광남중학교입구,102,강변북로,146.7942645,서울특별시
1040030000,1040018500,천호대교북측,1040018200,LJ빌딩,102,강변북로,747.3217268,서울특별시
1040030100,1040017400,올림픽대교북측,1040017600,올림픽대교북측,104,광나루로,179.7678177,서울특별시
1040030200,1040017300,삼성1차아파트,1040018000,천호대교북측,102,강변북로,326.8876358,서울특별시
1040030300,1040018300,현대홈타운9차104동,1040017500,광진동청구아파트,104,아차산로,211.3554077,서울특별시
1040030400,1040017500,광진동청구아파트,1040018300,현대홈타운9차104동,104,아차산로,210.3983889,서울특별시
1040030500,1040018500,천호대교북측,1040018100,광장동212-1,102,강변북로,116.9432643,서울특별시
1040030600,1040018600,천호대교북측,1230058300,광진구-강동구,103,천호대로,181.6463242,서울특별시
1040030700,1230058300,광진구-강동구,1040018700,천호대교북측,103,천호대로,292.4847333,서울특별시
1040030800,1040018400,속성변화점,1040018800,건국대학교,104,광나루로.인접길,236.487032,서울특별시
1040030900,1040018800,건국대학교,1040018400,속성변화점,104,광나루로.인접길,202.0683757,서울특별시
1040031000,1040018000,천호대교북측,1040018600,천호대교북측,102,강변북로,214.2541559,서울특별시
1040031100,1040000800,천호대교북측,1040018600,천호대교북측,103,천호대로,151.5345402,서울특별시
